fips,variable,value,source_dataset
26109,university_overall,University of Wisconsin-Madison,land_grant
26111,university_overall,Michigan State University,land_grant
26113,university_overall,Michigan State University,land_grant
26115,university_overall,Michigan State University,land_grant
26117,university_overall,Michigan State University,land_grant
26119,university_overall,Michigan State University,land_grant
26121,university_overall,Michigan State University,land_grant
26123,university_overall,Michigan State University,land_grant
26125,university_overall,Michigan State University,land_grant
26127,university_overall,Michigan State University,land_grant
26129,university_overall,Michigan State University,land_grant
26131,university_overall,University of Minnesota,land_grant
26133,university_overall,Michigan State University,land_grant
26135,university_overall,Michigan State University,land_grant
26137,university_overall,Michigan State University,land_grant
26139,university_overall,Michigan State University,land_grant
26141,university_overall,Michigan State University,land_grant
26143,university_overall,Michigan State University,land_grant
26145,university_overall,Michigan State University,land_grant
26147,university_overall,Michigan State University,land_grant
26149,university_overall,Michigan State University,land_grant
26151,university_overall,Michigan State University,land_grant
26153,university_overall,Michigan State University,land_grant
26155,university_overall,Michigan State University,land_grant
26157,university_overall,Michigan State University,land_grant
26159,university_overall,Michigan State University,land_grant
26161,university_overall,Michigan State University,land_grant
26163,university_overall,Michigan State University,land_grant
26165,university_overall,Michigan State University,land_grant
27001,university_overall,University of Minnesota,land_grant
27003,university_overall,University of Minnesota,land_grant
27005,university_overall,North Dakota State University,land_grant
27007,university_overall,North Dakota State University,land_grant
27009,university_overall,University of Minnesota,land_grant
27011,university_overall,South Dakota State University,land_grant
27013,university_overall,University of Minnesota,land_grant
27015,university_overall,University of Minnesota,land_grant
27017,university_overall,University of Minnesota,land_grant
27019,university_overall,University of Minnesota,land_grant
27021,university_overall,North Dakota State University,land_grant
27023,university_overall,South Dakota State University,land_grant
27025,university_overall,University of Minnesota,land_grant
27027,university_overall,North Dakota State University,land_grant
27029,university_overall,North Dakota State University,land_grant
27031,university_overall,University of Minnesota,land_grant
27033,university_overall,South Dakota State University,land_grant
27035,university_overall,University of Minnesota,land_grant
27037,university_overall,University of Minnesota,land_grant
27039,university_overall,University of Minnesota,land_grant
27041,university_overall,North Dakota State University,land_grant
27043,university_overall,University of Minnesota,land_grant
27045,university_overall,University of Minnesota,land_grant
27047,university_overall,University of Minnesota,land_grant
27049,university_overall,University of Minnesota,land_grant
27051,university_overall,North Dakota State University,land_grant
27053,university_overall,University of Minnesota,land_grant
27055,university_overall,University of Wisconsin-Madison,land_grant
27057,university_overall,North Dakota State University,land_grant
27059,university_overall,University of Minnesota,land_grant
27061,university_overall,North Dakota State University,land_grant
27063,university_overall,South Dakota State University,land_grant
27065,university_overall,University of Minnesota,land_grant
27067,university_overall,University of Minnesota,land_grant
27069,university_overall,North Dakota State University,land_grant
27071,university_overall,North Dakota State University,land_grant
27073,university_overall,South Dakota State University,land_grant
27075,university_overall,University of Minnesota,land_grant
27077,university_overall,North Dakota State University,land_grant
27079,university_overall,University of Minnesota,land_grant
27081,university_overall,South Dakota State University,land_grant
27083,university_overall,South Dakota State University,land_grant
27085,university_overall,University of Minnesota,land_grant
27087,university_overall,North Dakota State University,land_grant
27089,university_overall,North Dakota State University,land_grant
27091,university_overall,University of Minnesota,land_grant
27093,university_overall,University of Minnesota,land_grant
27095,university_overall,University of Minnesota,land_grant
27097,university_overall,University of Minnesota,land_grant
27099,university_overall,University of Minnesota,land_grant
27101,university_overall,South Dakota State University,land_grant
27103,university_overall,University of Minnesota,land_grant
27105,university_overall,South Dakota State University,land_grant
27107,university_overall,North Dakota State University,land_grant
27109,university_overall,University of Minnesota,land_grant
27111,university_overall,North Dakota State University,land_grant
27113,university_overall,North Dakota State University,land_grant
27115,university_overall,University of Minnesota,land_grant
27117,university_overall,South Dakota State University,land_grant
27119,university_overall,North Dakota State University,land_grant
27121,university_overall,South Dakota State University,land_grant
27123,university_overall,University of Minnesota,land_grant
27125,university_overall,North Dakota State University,land_grant
27127,university_overall,South Dakota State University,land_grant
27129,university_overall,University of Minnesota,land_grant
27131,university_overall,University of Minnesota,land_grant
27133,university_overall,South Dakota State University,land_grant
27135,university_overall,North Dakota State University,land_grant
27137,university_overall,University of Minnesota,land_grant
27139,university_overall,University of Minnesota,land_grant
27141,university_overall,University of Minnesota,land_grant
27143,university_overall,University of Minnesota,land_grant
27145,university_overall,University of Minnesota,land_grant
27147,university_overall,University of Minnesota,land_grant
27149,university_overall,South Dakota State University,land_grant
27151,university_overall,South Dakota State University,land_grant
27153,university_overall,North Dakota State University,land_grant
27155,university_overall,North Dakota State University,land_grant
27157,university_overall,University of Minnesota,land_grant
27159,university_overall,North Dakota State University,land_grant
27161,university_overall,University of Minnesota,land_grant
27163,university_overall,University of Minnesota,land_grant
27165,university_overall,University of Minnesota,land_grant
27167,university_overall,North Dakota State University,land_grant
27169,university_overall,University of Minnesota,land_grant
27171,university_overall,University of Minnesota,land_grant
27173,university_overall,South Dakota State University,land_grant
28001,university_overall,Louisiana State University,land_grant
28003,university_overall,Mississippi State University,land_grant
28005,university_overall,Louisiana State University,land_grant
28007,university_overall,Mississippi State University,land_grant
28009,university_overall,Mississippi State University,land_grant
28011,university_overall,Mississippi State University,land_grant
28013,university_overall,Mississippi State University,land_grant
28015,university_overall,Mississippi State University,land_grant
28017,university_overall,Mississippi State University,land_grant
28019,university_overall,Mississippi State University,land_grant
28021,university_overall,Louisiana State University,land_grant
28023,university_overall,Mississippi State University,land_grant
28025,university_overall,Mississippi State University,land_grant
28027,university_overall,Mississippi State University,land_grant
28029,university_overall,Louisiana State University,land_grant
28031,university_overall,Louisiana State University,land_grant
28033,university_overall,Mississippi State University,land_grant
28035,university_overall,Louisiana State University,land_grant
28037,university_overall,Louisiana State University,land_grant
28039,university_overall,Louisiana State University,land_grant
28041,university_overall,Mississippi State University,land_grant
28043,university_overall,Mississippi State University,land_grant
28045,university_overall,Louisiana State University,land_grant
28047,university_overall,Louisiana State University,land_grant
28049,university_overall,Mississippi State University,land_grant
28051,university_overall,Mississippi State University,land_grant
28053,university_overall,Mississippi State University,land_grant
28055,university_overall,Mississippi State University,land_grant
28057,university_overall,Mississippi State University,land_grant
28059,university_overall,Louisiana State University,land_grant
28061,university_overall,Mississippi State University,land_grant
28063,university_overall,Louisiana State University,land_grant
28065,university_overall,Louisiana State University,land_grant
28067,university_overall,Mississippi State University,land_grant
28069,university_overall,Mississippi State University,land_grant
28071,university_overall,Mississippi State University,land_grant
28073,university_overall,Louisiana State University,land_grant
28075,university_overall,Mississippi State University,land_grant
28077,university_overall,Louisiana State University,land_grant
28079,university_overall,Mississippi State University,land_grant
28081,university_overall,Mississippi State University,land_grant
28083,university_overall,Mississippi State University,land_grant
28085,university_overall,Louisiana State University,land_grant
28087,university_overall,Mississippi State University,land_grant
28089,university_overall,Mississippi State University,land_grant
28091,university_overall,Louisiana State University,land_grant
28093,university_overall,Mississippi State University,land_grant
28095,university_overall,Mississippi State University,land_grant
28097,university_overall,Mississippi State University,land_grant
28099,university_overall,Mississippi State University,land_grant
28101,university_overall,Mississippi State University,land_grant
28103,university_overall,Mississippi State University,land_grant
28105,university_overall,Mississippi State University,land_grant
28107,university_overall,Mississippi State University,land_grant
28109,university_overall,Louisiana State University,land_grant
28111,university_overall,Louisiana State University,land_grant
28113,university_overall,Louisiana State University,land_grant
28115,university_overall,Mississippi State University,land_grant
28117,university_overall,Mississippi State University,land_grant
28119,university_overall,Mississippi State University,land_grant
28121,university_overall,Mississippi State University,land_grant
28123,university_overall,Mississippi State University,land_grant
28125,university_overall,Mississippi State University,land_grant
28127,university_overall,Mississippi State University,land_grant
28129,university_overall,Mississippi State University,land_grant
28131,university_overall,Louisiana State University,land_grant
28133,university_overall,Mississippi State University,land_grant
28135,university_overall,Mississippi State University,land_grant
28137,university_overall,Mississippi State University,land_grant
28139,university_overall,Mississippi State University,land_grant
28141,university_overall,Mississippi State University,land_grant
28143,university_overall,Mississippi State University,land_grant
28145,university_overall,Mississippi State University,land_grant
28147,university_overall,Louisiana State University,land_grant
28149,university_overall,Louisiana State University,land_grant
28151,university_overall,Mississippi State University,land_grant
28153,university_overall,Mississippi State University,land_grant
28155,university_overall,Mississippi State University,land_grant
28157,university_overall,Louisiana State University,land_grant
28159,university_overall,Mississippi State University,land_grant
28161,university_overall,Mississippi State University,land_grant
28163,university_overall,Mississippi State University,land_grant
29001,university_overall,University of Missouri,land_grant
29003,university_overall,Kansas State University,land_grant
29005,university_overall,University of Nebraska-Lincoln,land_grant
29007,university_overall,University of Missouri,land_grant
29009,university_overall,University of Arkansas,land_grant
29011,university_overall,University of Arkansas,land_grant
29013,university_overall,University of Missouri,land_grant
29015,university_overall,University of Missouri,land_grant
29017,university_overall,University of Missouri,land_grant
29019,university_overall,University of Missouri,land_grant
29021,university_overall,Kansas State University,land_grant
29023,university_overall,University of Missouri,land_grant
29025,university_overall,University of Missouri,land_grant
29027,university_overall,University of Missouri,land_grant
29029,university_overall,University of Missouri,land_grant
29031,university_overall,University of Missouri,land_grant
29033,university_overall,University of Missouri,land_grant
29035,university_overall,University of Missouri,land_grant
29037,university_overall,University of Missouri,land_grant
29039,university_overall,University of Arkansas,land_grant
29041,university_overall,University of Missouri,land_grant
29043,university_overall,University of Arkansas,land_grant
29045,university_overall,University of Missouri,land_grant
29047,university_overall,University of Missouri,land_grant
29049,university_overall,University of Missouri,land_grant
29051,university_overall,University of Missouri,land_grant
29053,university_overall,University of Missouri,land_grant
29055,university_overall,University of Missouri,land_grant
29057,university_overall,University of Arkansas,land_grant
29059,university_overall,University of Missouri,land_grant
29061,university_overall,University of Missouri,land_grant
29063,university_overall,Kansas State University,land_grant
29065,university_overall,University of Missouri,land_grant
29067,university_overall,University of Arkansas,land_grant
29069,university_overall,Mississippi State University,land_grant
29071,university_overall,University of Missouri,land_grant
29073,university_overall,University of Missouri,land_grant
29075,university_overall,University of Nebraska-Lincoln,land_grant
29077,university_overall,University of Arkansas,land_grant
29079,university_overall,University of Missouri,land_grant
29081,university_overall,Iowa State University,land_grant
29083,university_overall,University of Missouri,land_grant
29085,university_overall,University of Missouri,land_grant
29087,university_overall,University of Nebraska-Lincoln,land_grant
29089,university_overall,University of Missouri,land_grant
29091,university_overall,University of Arkansas,land_grant
29093,university_overall,University of Missouri,land_grant
29095,university_overall,University of Missouri,land_grant
29097,university_overall,University of Arkansas,land_grant
29099,university_overall,University of Missouri,land_grant
29101,university_overall,University of Missouri,land_grant
29103,university_overall,University of Missouri,land_grant
29105,university_overall,University of Missouri,land_grant
29107,university_overall,University of Missouri,land_grant
29109,university_overall,University of Arkansas,land_grant
29111,university_overall,University of Missouri,land_grant
29113,university_overall,University of Missouri,land_grant
29115,university_overall,University of Missouri,land_grant
29117,university_overall,University of Missouri,land_grant
29119,university_overall,University of Arkansas,land_grant
29121,university_overall,University of Missouri,land_grant
29123,university_overall,University of Missouri,land_grant
29125,university_overall,University of Missouri,land_grant
29127,university_overall,University of Missouri,land_grant
29129,university_overall,Iowa State University,land_grant
29131,university_overall,University of Missouri,land_grant
29133,university_overall,University of Missouri,land_grant
29135,university_overall,University of Missouri,land_grant
29137,university_overall,University of Missouri,land_grant
29139,university_overall,University of Missouri,land_grant
29141,university_overall,University of Missouri,land_grant
29143,university_overall,University of Missouri,land_grant
29145,university_overall,University of Arkansas,land_grant
29147,university_overall,University of Nebraska-Lincoln,land_grant
29149,university_overall,University of Arkansas,land_grant
29151,university_overall,University of Missouri,land_grant
29153,university_overall,University of Arkansas,land_grant
29155,university_overall,Mississippi State University,land_grant
29157,university_overall,University of Missouri,land_grant
29159,university_overall,University of Missouri,land_grant
29161,university_overall,University of Missouri,land_grant
29163,university_overall,University of Missouri,land_grant
29165,university_overall,Kansas State University,land_grant
29167,university_overall,University of Missouri,land_grant
29169,university_overall,University of Missouri,land_grant
29171,university_overall,Iowa State University,land_grant
29173,university_overall,University of Missouri,land_grant
29175,university_overall,University of Missouri,land_grant
29177,university_overall,University of Missouri,land_grant
29179,university_overall,University of Missouri,land_grant
29181,university_overall,University of Missouri,land_grant
29183,university_overall,University of Missouri,land_grant
29185,university_overall,University of Missouri,land_grant
29186,university_overall,University of Missouri,land_grant
29187,university_overall,University of Missouri,land_grant
29189,university_overall,University of Missouri,land_grant
29195,university_overall,University of Missouri,land_grant
29197,university_overall,University of Missouri,land_grant
29199,university_overall,University of Missouri,land_grant
29201,university_overall,University of Missouri,land_grant
29203,university_overall,University of Missouri,land_grant
29205,university_overall,University of Missouri,land_grant
29207,university_overall,University of Missouri,land_grant
29209,university_overall,University of Arkansas,land_grant
29211,university_overall,University of Missouri,land_grant
29213,university_overall,University of Arkansas,land_grant
29215,university_overall,University of Missouri,land_grant
29217,university_overall,University of Arkansas,land_grant
29219,university_overall,University of Missouri,land_grant
29221,university_overall,University of Missouri,land_grant
29223,university_overall,University of Missouri,land_grant
29225,university_overall,University of Arkansas,land_grant
29227,university_overall,Iowa State University,land_grant
29229,university_overall,University of Missouri,land_grant
29510,university_overall,University of Missouri,land_grant
30001,university_overall,Montana State University,land_grant
30003,university_overall,Montana State University,land_grant
30005,university_overall,Montana State University,land_grant
30007,university_overall,Montana State University,land_grant
30009,university_overall,Montana State University,land_grant
30011,university_overall,University of Wyoming,land_grant
30013,university_overall,Montana State University,land_grant
30015,university_overall,Montana State University,land_grant
30017,university_overall,Montana State University,land_grant
30019,university_overall,Montana State University,land_grant
30021,university_overall,Montana State University,land_grant
30023,university_overall,Montana State University,land_grant
30025,university_overall,Montana State University,land_grant
30027,university_overall,Montana State University,land_grant
30029,university_overall,University of Idaho,land_grant
30031,university_overall,Montana State University,land_grant
30033,university_overall,Montana State University,land_grant
30035,university_overall,Montana State University,land_grant
30037,university_overall,Montana State University,land_grant
30039,university_overall,Montana State University,land_grant
30041,university_overall,Montana State University,land_grant
30043,university_overall,Montana State University,land_grant
30045,university_overall,Montana State University,land_grant
30047,university_overall,University of Idaho,land_grant
30049,university_overall,Montana State University,land_grant
30051,university_overall,Montana State University,land_grant
30053,university_overall,University of Idaho,land_grant
30055,university_overall,Montana State University,land_grant
30057,university_overall,Montana State University,land_grant
30059,university_overall,Montana State University,land_grant
30061,university_overall,University of Idaho,land_grant
30063,university_overall,University of Idaho,land_grant
30065,university_overall,Montana State University,land_grant
30067,university_overall,Montana State University,land_grant
30069,university_overall,Montana State University,land_grant
30071,university_overall,Montana State University,land_grant
30073,university_overall,Montana State University,land_grant
30075,university_overall,Montana State University,land_grant
30077,university_overall,Montana State University,land_grant
30079,university_overall,Montana State University,land_grant
30081,university_overall,University of Idaho,land_grant
30083,university_overall,Montana State University,land_grant
30085,university_overall,Montana State University,land_grant
30087,university_overall,Montana State University,land_grant
30089,university_overall,University of Idaho,land_grant
30091,university_overall,North Dakota State University,land_grant
30093,university_overall,Montana State University,land_grant
30095,university_overall,Montana State University,land_grant
30097,university_overall,Montana State University,land_grant
30099,university_overall,Montana State University,land_grant
30101,university_overall,Montana State University,land_grant
30103,university_overall,Montana State University,land_grant
30105,university_overall,Montana State University,land_grant
30107,university_overall,Montana State University,land_grant
30109,university_overall,Montana State University,land_grant
30111,university_overall,Montana State University,land_grant
31001,university_overall,University of Nebraska-Lincoln,land_grant
31003,university_overall,University of Nebraska-Lincoln,land_grant
31005,university_overall,Colorado State University,land_grant
31007,university_overall,Colorado State University,land_grant
31009,university_overall,University of Nebraska-Lincoln,land_grant
31011,university_overall,University of Nebraska-Lincoln,land_grant
31013,university_overall,University of Wyoming,land_grant
31015,university_overall,South Dakota State University,land_grant
31017,university_overall,University of Nebraska-Lincoln,land_grant
31019,university_overall,University of Nebraska-Lincoln,land_grant
31021,university_overall,University of Nebraska-Lincoln,land_grant
31023,university_overall,University of Nebraska-Lincoln,land_grant
31025,university_overall,University of Nebraska-Lincoln,land_grant
31027,university_overall,South Dakota State University,land_grant
31029,university_overall,Colorado State University,land_grant
31031,university_overall,South Dakota State University,land_grant
31033,university_overall,Colorado State University,land_grant
31035,university_overall,University of Nebraska-Lincoln,land_grant
31037,university_overall,University of Nebraska-Lincoln,land_grant
31039,university_overall,University of Nebraska-Lincoln,land_grant
31041,university_overall,University of Nebraska-Lincoln,land_grant
31043,university_overall,University of Nebraska-Lincoln,land_grant
31045,university_overall,University of Wyoming,land_grant
31047,university_overall,University of Nebraska-Lincoln,land_grant
31049,university_overall,Colorado State University,land_grant
31051,university_overall,University of Nebraska-Lincoln,land_grant
31053,university_overall,University of Nebraska-Lincoln,land_grant
31055,university_overall,University of Nebraska-Lincoln,land_grant
31057,university_overall,Colorado State University,land_grant
31059,university_overall,University of Nebraska-Lincoln,land_grant
31061,university_overall,University of Nebraska-Lincoln,land_grant
31063,university_overall,University of Nebraska-Lincoln,land_grant
31065,university_overall,University of Nebraska-Lincoln,land_grant
31067,university_overall,University of Nebraska-Lincoln,land_grant
31069,university_overall,Colorado State University,land_grant
31071,university_overall,University of Nebraska-Lincoln,land_grant
31073,university_overall,University of Nebraska-Lincoln,land_grant
31075,university_overall,Colorado State University,land_grant
31077,university_overall,University of Nebraska-Lincoln,land_grant
31079,university_overall,University of Nebraska-Lincoln,land_grant
31081,university_overall,University of Nebraska-Lincoln,land_grant
31083,university_overall,University of Nebraska-Lincoln,land_grant
31085,university_overall,Colorado State University,land_grant
31087,university_overall,Colorado State University,land_grant
31089,university_overall,University of Nebraska-Lincoln,land_grant
31091,university_overall,Colorado State University,land_grant
31093,university_overall,University of Nebraska-Lincoln,land_grant
31095,university_overall,University of Nebraska-Lincoln,land_grant
31097,university_overall,University of Nebraska-Lincoln,land_grant
31099,university_overall,University of Nebraska-Lincoln,land_grant
31101,university_overall,Colorado State University,land_grant
31103,university_overall,South Dakota State University,land_grant
31105,university_overall,Colorado State University,land_grant
31107,university_overall,South Dakota State University,land_grant
31109,university_overall,University of Nebraska-Lincoln,land_grant
31111,university_overall,University of Nebraska-Lincoln,land_grant
31113,university_overall,University of Nebraska-Lincoln,land_grant
31115,university_overall,University of Nebraska-Lincoln,land_grant
31117,university_overall,Colorado State University,land_grant
31119,university_overall,University of Nebraska-Lincoln,land_grant
31121,university_overall,University of Nebraska-Lincoln,land_grant
31123,university_overall,Colorado State University,land_grant
31125,university_overall,University of Nebraska-Lincoln,land_grant
31127,university_overall,University of Nebraska-Lincoln,land_grant
31129,university_overall,University of Nebraska-Lincoln,land_grant
31131,university_overall,University of Nebraska-Lincoln,land_grant
31133,university_overall,University of Nebraska-Lincoln,land_grant
31135,university_overall,Colorado State University,land_grant
31137,university_overall,University of Nebraska-Lincoln,land_grant
31139,university_overall,University of Nebraska-Lincoln,land_grant
31141,university_overall,University of Nebraska-Lincoln,land_grant
31143,university_overall,University of Nebraska-Lincoln,land_grant
31145,university_overall,University of Nebraska-Lincoln,land_grant
31147,university_overall,University of Nebraska-Lincoln,land_grant
31149,university_overall,University of Nebraska-Lincoln,land_grant
31151,university_overall,University of Nebraska-Lincoln,land_grant
31153,university_overall,University of Nebraska-Lincoln,land_grant
31155,university_overall,University of Nebraska-Lincoln,land_grant
31157,university_overall,University of Wyoming,land_grant
31159,university_overall,University of Nebraska-Lincoln,land_grant
31161,university_overall,University of Wyoming,land_grant
31163,university_overall,University of Nebraska-Lincoln,land_grant
31165,university_overall,University of Wyoming,land_grant
31167,university_overall,University of Nebraska-Lincoln,land_grant
31169,university_overall,University of Nebraska-Lincoln,land_grant
31171,university_overall,University of Nebraska-Lincoln,land_grant
31173,university_overall,University of Nebraska-Lincoln,land_grant
31175,university_overall,University of Nebraska-Lincoln,land_grant
31177,university_overall,University of Nebraska-Lincoln,land_grant
31179,university_overall,University of Nebraska-Lincoln,land_grant
31181,university_overall,University of Nebraska-Lincoln,land_grant
31183,university_overall,University of Nebraska-Lincoln,land_grant
31185,university_overall,University of Nebraska-Lincoln,land_grant
32001,university_overall,University of Nevada Reno,land_grant
32003,university_overall,University of California Riverside,land_grant
32005,university_overall,University of Nevada Reno,land_grant
32007,university_overall,Utah State University,land_grant
32009,university_overall,University of California Merced,land_grant
32011,university_overall,University of Nevada Reno,land_grant
32013,university_overall,University of Nevada Reno,land_grant
32015,university_overall,University of Nevada Reno,land_grant
32017,university_overall,University of California Riverside,land_grant
32019,university_overall,University of Nevada Reno,land_grant
32021,university_overall,University of Nevada Reno,land_grant
32023,university_overall,University of Nevada Reno,land_grant
32027,university_overall,University of Nevada Reno,land_grant
32029,university_overall,University of Nevada Reno,land_grant
32031,university_overall,University of Nevada Reno,land_grant
32033,university_overall,Utah State University,land_grant
32510,university_overall,University of Nevada Reno,land_grant
33001,university_overall,University of New Hampshire,land_grant
33003,university_overall,University of New Hampshire,land_grant
33005,university_overall,University of Massachusetts Amherst,land_grant
33007,university_overall,University of Vermont,land_grant
33009,university_overall,University of New Hampshire,land_grant
33011,university_overall,University of New Hampshire,land_grant
33013,university_overall,University of New Hampshire,land_grant
33015,university_overall,University of New Hampshire,land_grant
33017,university_overall,University of New Hampshire,land_grant
33019,university_overall,University of New Hampshire,land_grant
34001,university_overall,University of Delaware,land_grant
34003,university_overall,Rutgers University,land_grant
34005,university_overall,Rutgers University,land_grant
34007,university_overall,University of Delaware,land_grant
34009,university_overall,University of Delaware,land_grant
34011,university_overall,University of Delaware,land_grant
34013,university_overall,Rutgers University,land_grant
34015,university_overall,University of Delaware,land_grant
34017,university_overall,Rutgers University,land_grant
34019,university_overall,Rutgers University,land_grant
34021,university_overall,Rutgers University,land_grant
34023,university_overall,Rutgers University,land_grant
34025,university_overall,Rutgers University,land_grant
34027,university_overall,Rutgers University,land_grant
34029,university_overall,Rutgers University,land_grant
34031,university_overall,Rutgers University,land_grant
34033,university_overall,University of Delaware,land_grant
34035,university_overall,Rutgers University,land_grant
34037,university_overall,Rutgers University,land_grant
34039,university_overall,Rutgers University,land_grant
34041,university_overall,Rutgers University,land_grant
35001,university_overall,New Mexico State University,land_grant
35003,university_overall,New Mexico State University,land_grant
35005,university_overall,New Mexico State University,land_grant
35006,university_overall,New Mexico State University,land_grant
35007,university_overall,Colorado State University,land_grant
35009,university_overall,New Mexico State University,land_grant
35011,university_overall,New Mexico State University,land_grant
35013,university_overall,New Mexico State University,land_grant
35015,university_overall,New Mexico State University,land_grant
35017,university_overall,New Mexico State University,land_grant
35019,university_overall,New Mexico State University,land_grant
35021,university_overall,New Mexico State University,land_grant
35023,university_overall,New Mexico State University,land_grant
35025,university_overall,New Mexico State University,land_grant
35027,university_overall,New Mexico State University,land_grant
35028,university_overall,New Mexico State University,land_grant
35029,university_overall,New Mexico State University,land_grant
35031,university_overall,New Mexico State University,land_grant
35033,university_overall,New Mexico State University,land_grant
35035,university_overall,New Mexico State University,land_grant
35037,university_overall,New Mexico State University,land_grant
35039,university_overall,Colorado State University,land_grant
35041,university_overall,New Mexico State University,land_grant
35043,university_overall,New Mexico State University,land_grant
35045,university_overall,New Mexico State University,land_grant
35047,university_overall,New Mexico State University,land_grant
35049,university_overall,New Mexico State University,land_grant
35051,university_overall,New Mexico State University,land_grant
35053,university_overall,New Mexico State University,land_grant
35055,university_overall,Colorado State University,land_grant
35057,university_overall,New Mexico State University,land_grant
35059,university_overall,Colorado State University,land_grant
35061,university_overall,New Mexico State University,land_grant
36001,university_overall,University of Massachusetts Amherst,land_grant
36003,university_overall,Cornell University,land_grant
36005,university_overall,Rutgers University,land_grant
36007,university_overall,Cornell University,land_grant
36009,university_overall,Pennsylvania State University,land_grant
36011,university_overall,Cornell University,land_grant
36013,university_overall,Pennsylvania State University,land_grant
36015,university_overall,Cornell University,land_grant
36017,university_overall,Cornell University,land_grant
36019,university_overall,University of Vermont,land_grant
36021,university_overall,University of Massachusetts Amherst,land_grant
36023,university_overall,Cornell University,land_grant
36025,university_overall,Cornell University,land_grant
36027,university_overall,University of Massachusetts Amherst,land_grant
36029,university_overall,Cornell University,land_grant
36031,university_overall,University of Vermont,land_grant
36033,university_overall,University of Vermont,land_grant
36035,university_overall,University of Massachusetts Amherst,land_grant
36037,university_overall,Cornell University,land_grant
36039,university_overall,University of Massachusetts Amherst,land_grant
36041,university_overall,University of Vermont,land_grant
36043,university_overall,Cornell University,land_grant
36045,university_overall,Cornell University,land_grant
36047,university_overall,Rutgers University,land_grant
36049,university_overall,Cornell University,land_grant
36051,university_overall,Cornell University,land_grant
36053,university_overall,Cornell University,land_grant
36055,university_overall,Cornell University,land_grant
36057,university_overall,University of Massachusetts Amherst,land_grant
36059,university_overall,Rutgers University,land_grant
36061,university_overall,Rutgers University,land_grant
36063,university_overall,Cornell University,land_grant
36065,university_overall,Cornell University,land_grant
36067,university_overall,Cornell University,land_grant
36069,university_overall,Cornell University,land_grant
36071,university_overall,Rutgers University,land_grant
36073,university_overall,Cornell University,land_grant
36075,university_overall,Cornell University,land_grant
36077,university_overall,Cornell University,land_grant
36079,university_overall,Rutgers University,land_grant
36081,university_overall,Rutgers University,land_grant
36083,university_overall,University of Massachusetts Amherst,land_grant
36085,university_overall,Rutgers University,land_grant
36087,university_overall,Rutgers University,land_grant
36089,university_overall,University of Vermont,land_grant
36091,university_overall,University of Massachusetts Amherst,land_grant
36093,university_overall,University of Massachusetts Amherst,land_grant
36095,university_overall,University of Massachusetts Amherst,land_grant
36097,university_overall,Cornell University,land_grant
36099,university_overall,Cornell University,land_grant
36101,university_overall,Cornell University,land_grant
36103,university_overall,University of Connecticut,land_grant
36105,university_overall,Rutgers University,land_grant
36107,university_overall,Cornell University,land_grant
36109,university_overall,Cornell University,land_grant
36111,university_overall,University of Massachusetts Amherst,land_grant
36113,university_overall,University of Vermont,land_grant
36115,university_overall,University of Massachusetts Amherst,land_grant
36117,university_overall,Cornell University,land_grant
36119,university_overall,Rutgers University,land_grant
36121,university_overall,Cornell University,land_grant
36123,university_overall,Cornell University,land_grant
37001,university_overall,North Carolina State University,land_grant
37003,university_overall,Virginia Tech,land_grant
37005,university_overall,Virginia Tech,land_grant
37007,university_overall,North Carolina State University,land_grant
37009,university_overall,Virginia Tech,land_grant
37011,university_overall,Clemson University,land_grant
37013,university_overall,North Carolina State University,land_grant
37015,university_overall,North Carolina State University,land_grant
37017,university_overall,North Carolina State University,land_grant
37019,university_overall,North Carolina State University,land_grant
37021,university_overall,Clemson University,land_grant
37023,university_overall,Clemson University,land_grant
37025,university_overall,North Carolina State University,land_grant
37027,university_overall,Virginia Tech,land_grant
37029,university_overall,North Carolina State University,land_grant
37031,university_overall,North Carolina State University,land_grant
37033,university_overall,North Carolina State University,land_grant
37035,university_overall,Clemson University,land_grant
37037,university_overall,North Carolina State University,land_grant
37039,university_overall,University of Tennessee,land_grant
37041,university_overall,North Carolina State University,land_grant
37043,university_overall,Clemson University,land_grant
37045,university_overall,Clemson University,land_grant
37047,university_overall,North Carolina State University,land_grant
37049,university_overall,North Carolina State University,land_grant
37051,university_overall,North Carolina State University,land_grant
37053,university_overall,North Carolina State University,land_grant
37055,university_overall,North Carolina State University,land_grant
37057,university_overall,North Carolina State University,land_grant
37059,university_overall,Virginia Tech,land_grant
37061,university_overall,North Carolina State University,land_grant
37063,university_overall,North Carolina State University,land_grant
37065,university_overall,North Carolina State University,land_grant
37067,university_overall,Virginia Tech,land_grant
37069,university_overall,North Carolina State University,land_grant
37071,university_overall,Clemson University,land_grant
37073,university_overall,North Carolina State University,land_grant
37075,university_overall,University of Tennessee,land_grant
37077,university_overall,North Carolina State University,land_grant
37079,university_overall,North Carolina State University,land_grant
37081,university_overall,North Carolina State University,land_grant
37083,university_overall,North Carolina State University,land_grant
37085,university_overall,North Carolina State University,land_grant
37087,university_overall,University of Tennessee,land_grant
37089,university_overall,Clemson University,land_grant
37091,university_overall,North Carolina State University,land_grant
37093,university_overall,North Carolina State University,land_grant
37095,university_overall,North Carolina State University,land_grant
37097,university_overall,Virginia Tech,land_grant
37099,university_overall,Clemson University,land_grant
37101,university_overall,North Carolina State University,land_grant
37103,university_overall,North Carolina State University,land_grant
